company_name,idea_date,author,link,excerpt,code,price,market_cap
MasMovil,"FRIDAY, SEP 13, 2019",OMC,https://valueinvestorsclub.com/idea/MasMovil/1446810351,"MasMovil   1. Summary of the investment case MasMovil is a fast growing, well-run domestic challenger telecoms company in Spain The company has a market cap of €2.2bn, share price of €20.0, $9m ADTV. ... Read more",MasMovil MAS SM,19.00,"$2,400mn"
OWENS & MINOR INC,"THURSDAY, SEP 12, 2019",phn19,https://valueinvestorsclub.com/idea/OWENS_andamp%3B_MINOR_INC/9553713671,"Short: OMI Equity   Note: Probably too small a market cap with not enough of a borrow for most funds, so I'm recommending as a PA idea.    Investment Overview:  Owens & Minor (OMI) is a ... Read more",OWENS & MINOR INC OMI,7.10,$442mn
CALIX INC,"THURSDAY, SEP 12, 2019",jwilliam903,https://valueinvestorsclub.com/idea/CALIX_INC/7371465566,Calix is on the verge of a significant inflection driven by new products and customers wins.  The stock is currently very depressed because it has been hammered by temporary headwinds ... Read more,CALIX INC CALX,6.40,$353mn
CHANGYOU.COM LTD,"THURSDAY, SEP 12, 2019",punchcardtrader,https://valueinvestorsclub.com/idea/CHANGYOU.COM_LTD/5122741758,"On 9th Sep 2019, Sohu (majority shareholder) initiated a go-private transaction. Current offer price USD 10 per ADS; purchase price 8.9; 12.3% upside. 69% above the pre-announcement trading price of ... Read more",CHANGYOU.COM LTD CYOU,8.90,$533mn
Banca sistema SpA,"WEDNESDAY, SEP 11, 2019",Trajan,https://valueinvestorsclub.com/idea/Banca_sistema_SpA/3167223855,This a tremendously beaten stock of an Italian specialty finance company. The compelling investment case based on the wide and unjustifiable discount embedded in the market price. The potential upside ... Read more,Banca sistema SpA BST:IM,1.43,$115mn
Nexen Corp,"TUESDAY, SEP 10, 2019",Light62,https://valueinvestorsclub.com/idea/Nexen_Corp/7428267642,The idea is listed as Nexen Corp and the ticket provided is for the Nexen Corp preferreds because I think those are the most attractive securities in the structure but ... Read more,Nexen Corp 005725 KS,"3,690.00",$175mn
APT Satellite,"TUESDAY, SEP 10, 2019",surf1680,https://valueinvestorsclub.com/idea/APT_Satellite/5578606452,Dumpster diving in Hong Kong The probability of recession occurring over the next year in Hong Kong is currently 65% (vs. 35% for USA) and as you may have noticed there ... Read more,APT Satellite 1045,2.74,"$2,550mn"
GRUPO FINANCIERO GALICIA SA,"MONDAY, SEP 9, 2019",68-95-99.7,https://valueinvestorsclub.com/idea/GRUPO_FINANCIERO_GALICIA_SA/1039473226,We submitted Grupo Financiero Galicia (“Galicia”) as a short in September 2018 (here). Given the significant change in circumstances following the unexpected primary election result on August 11 indicating the ... Read more,GRUPO FINANCIERO GALICIA SA GGAL,11.80,"$1,684mn"
DANA INC,"MONDAY, SEP 9, 2019",MTHD,https://valueinvestorsclub.com/idea/DANA_INC/8208297697,Dana Inc. is a diversified auto supplier with exposure to light vehicle markets (mainly North America at over 70%) as well as medium/heavy duty trucks and off-highway vehicles.  The stock ... Read more,DANA INC DAN,14.62,"$2,100mn"
NETFLIX INC,"MONDAY, SEP 9, 2019",Jumpman23,https://valueinvestorsclub.com/idea/NETFLIX_INC/5718751245,"Netflix Concerns about a price increase on U.S. subscribers, a disappointing net international subscriber growth, worries about intensifying competition, both at home and abroad, and a volatile broader market (exacerbated by ... Read more",NETFLIX INC NFLX,294.57,"$128,000mn"
AMERANT BANCORP INC,"MONDAY, SEP 9, 2019",68-95-99.7,https://valueinvestorsclub.com/idea/AMERANT_BANCORP_INC/0989180254,"Amerant Bancorp Inc. (“Amerant”) - September 6, 2019     Investment Summary Amerant Bancorp Inc. (“Amerant”) is a $719MM market cap southeast Florida focused bank that trades at 0.92x TBV, earns a normalized 10.4% ... Read more",AMERANT BANCORP INC AMTB,16.66,$719mn
"Electromed, Inc.","MONDAY, SEP 9, 2019",CT3 1HP,https://valueinvestorsclub.com/idea/Electromed_Inc./5170379153,"With complications of COPD paving a long runway for double-digit revenue growth, and profitability (finally!) inflecting upward, a major re-rating looks likely for Electromed. Elevator Pitch Electromed’s SmartVest is a noninvasive device ... Read more","Electromed, Inc. ELMD",5.96,$51mn
Auto Trader Group Plc,"MONDAY, SEP 9, 2019",Jumpman23,https://valueinvestorsclub.com/idea/Auto_Trader_Group_Plc/3683378579,"Autotrader – Short Idea   Executive Summary  We believe that shorting Auto Trader (UK listed, £4.8bn market cap) gives us an asymmetric risk/reward profile: increasing competition from US giants Ebay and CarGurus will ... Read more",Auto Trader Group Plc AUTO,5.19,"$5,938mn"
MARKETAXESS HOLDINGS INC,"MONDAY, SEP 9, 2019",agape1095,https://valueinvestorsclub.com/idea/MARKETAXESS_HOLDINGS_INC/1477010560,"Business Overview MKTX is a pure-play electronic trading platform of fixed-income securities.  Products available for trading include US High Grade (HG) corporate bonds, US High Yield (HY) bonds, Eurobonds, Emerging Market ... Read more",MARKETAXESS HOLDINGS INC MKTX,419.40,"$15,835mn"
aena,"SUNDAY, SEP 8, 2019",straw1023,https://valueinvestorsclub.com/idea/aena/4617116345,"This idea is bowd57 inspired. A ""safe"" 7+% investment. Due to the current interest rate environment, an increasing number of funds will come looking for these sorts of investments over ... Read more",aena aena,167.00,"$25,000mn"
MIRATI THERAPEUTICS INC,"SUNDAY, SEP 8, 2019",apacs,https://valueinvestorsclub.com/idea/MIRATI_THERAPEUTICS_INC/6561896368,"We recommend shorting Mirati Theraputics (NASDAQ:MRTX), which has a market cap of $3.4bn and $485m. Mirati had a huge run up since ASCO in June 2019 when the market got ... Read more",MIRATI THERAPEUTICS INC MRTX,87.27,"$3,429mn"
UPWORK INC,"SUNDAY, SEP 8, 2019",mip14,https://valueinvestorsclub.com/idea/UPWORK_INC/1045805358,Upwork is a $1.7B market cap that trades at 4.6x FY20E sales. The company is a dominant two-sided freelancer marketplace and benefits from what we think is a long-lived secular ... Read more,UPWORK INC UPWK,14.00,"$1,764mn"
LANDEC CORP,"SATURDAY, SEP 7, 2019",skimmer610,https://valueinvestorsclub.com/idea/LANDEC_CORP/0238909428,"Landec (NASDAQ:LNDC): Landec is an underfollowed company that has underperformed for an incredibly long-time but which we believe is now positioned to generate superior returns. For FY19, Lifecore revenue was $75.9mm ... Read more",LANDEC CORP LNDC,11.21,$325mn
AMERCO,"SATURDAY, SEP 7, 2019",skimmer610,https://valueinvestorsclub.com/idea/AMERCO/8232364348,Summary and Thesis: UHAL is a very well-known company and a fairly well-known investment thesis. I’d refer readers to previous write-ups for Company background and overall thesis structure. At current levels ... Read more,AMERCO UHAL,356.00,"$6,975mn"
PARSONS CORP,"FRIDAY, SEP 6, 2019",skca74,https://valueinvestorsclub.com/idea/PARSONS_CORP/3719570138,Summary:  Parsons Corporation (NYSE:  PSN) is recently public government IT & services contractor/engineering & construction company.  We believe the company’s limited capital needs and growing end markets will allow it ... Read more,PARSONS CORP PSN,34.67,"$3,467mn"
S&T AG,"FRIDAY, SEP 6, 2019",skca74,https://valueinvestorsclub.com/idea/Sandamp%3BT_AG/5059041282,"Summary:  S&T AG is an IT hardware and services provider based in Austria.  We believe the company has significant revenue growth, margin expansion, and acquisitions opportunities ahead of it that ... Read more",S&T AG SANT.DE,19.53,"$1,414mn"
OMEGA HEALTHCARE INVS INC,"THURSDAY, SEP 5, 2019",TrustInGravity,https://valueinvestorsclub.com/idea/OMEGA_HEALTHCARE_INVS_INC/3580715533,"OHI is healthcare REIT with an asset mix of 85% skilled nursing facilities (""SNF"") and 15% assisted living facilities (""ALF""), where OHI is the ProCo/landlord to operator tenants.  ETFs have ... Read more",OMEGA HEALTHCARE INVS INC OHI,41.23,"$8,804mn"
TRANSOCEAN LTD,"THURSDAY, SEP 5, 2019",TrustInGravity,https://valueinvestorsclub.com/idea/TRANSOCEAN_LTD/1367814367,"Buy Transocean’s Global Marine $300MM Notes at 90% (8.7% YTM).  ""Multiple DIP"" bonds  Background Transocean is a large capitalization with $4BN equity and $9.5BN gross debt.  This $9.5BN of gross debt is ... Read more",TRANSOCEAN LTD RIG,4.95,"$3,821mn"
BOOT BARN HOLDINGS INC,"THURSDAY, SEP 5, 2019",WT2005,https://valueinvestorsclub.com/idea/BOOT_BARN_HOLDINGS_INC/2716780214,"Pitching BOOT as an opportunistic, high-beta short characterized by elevated expectations and fragile sentiment set against fundamentals that appear poised to decelerate in the face of difficult comps and slowing ... Read more",BOOT BARN HOLDINGS INC BOOT,32.50,$940mn
SYNCHRONOSS TECHNOLOGIES,"THURSDAY, SEP 5, 2019",bluewater12,https://valueinvestorsclub.com/idea/SYNCHRONOSS_TECHNOLOGIES/6563966370,“That should have been blacklined” is something you’ll rarely hear a company say. Yet Synchronoss’ Verizon Cloud contract (~40% of sales) was not blacklined and the market is unaware of ... Read more,SYNCHRONOSS TECHNOLOGIES SNCR,8.20,$353mn
AECOM,"WEDNESDAY, SEP 4, 2019",crestone,https://valueinvestorsclub.com/idea/AECOM/8997635503,"AECOM is a leading engineering and construction firm that has significantly improved its business in the last two years, is undervalued in its current structure, and is poised to unlock ... Read more",AECOM ACM,36.13,"$5,699mn"
INOVALIS REAL ESTATE INVT TR,"WEDNESDAY, SEP 4, 2019",andrew152,https://valueinvestorsclub.com/idea/INOVALIS_REAL_ESTATE_INVT_TR/9187947782,Inovalis REIT ($10.05)   Inovalis REIT (INO.UN) is a modestly priced Canadian small-cap REIT that is focussed on the ownership and management of office properties in Germany and France. Due to its ... Read more,INOVALIS REAL ESTATE INVT TR INO.UN,10.05,$237mn
Nippo Corporation,"WEDNESDAY, SEP 4, 2019",singletrack,https://valueinvestorsclub.com/idea/Nippo_Corporation/8458049570,"Nippo is a Japanese leader in construction and material production for the road paving industry.  The company primarily produces, designs, and installs surfaces for highways, airports, bridges, and other civil ... Read more",Nippo Corporation 1881-JP,"1,835.00","$2,058mn"
LATTICE SEMICONDUCTOR CORP,"TUESDAY, SEP 3, 2019",hbomb5,https://valueinvestorsclub.com/idea/LATTICE_SEMICONDUCTOR_CORP/9384745644,"Lattice Semiconductor Investment Summary: In current markets, where we may be in a late stage cycle, we view Lattice Semiconductor as a decent business available at a reasonable price.  We believe that ... Read more",LATTICE SEMICONDUCTOR CORP LSCC,18.34,"$2,560mn"
Staffline Group PLC,"TUESDAY, SEP 3, 2019",u0422811,https://valueinvestorsclub.com/idea/Staffline_Group_PLC/5490281175,Note the above financials are in GBP and the stock price is in pence. As back to school is in full swing it only makes sense to start this write-up with ... Read more,Staffline Group PLC STAF.LN,155.00,$107mn
RAIT FINANCIAL TR SR NTS 24,"TUESDAY, SEP 3, 2019",creditguy,https://valueinvestorsclub.com/idea/RAIT_FINANCIAL_TR_SR_NTS_24/9154799712,"RAIT financial bonds trading at a 21 and change represent good value given the Debtor’s Restructuring Support Agreement, “subject to the consummation of the Sale Transaction and confirmation of the ... Read more",RAIT FINANCIAL TR SR NTS 24 RFTT,21.40,$51mn
SVMK INC,"TUESDAY, SEP 3, 2019",ATM,https://valueinvestorsclub.com/idea/SVMK_INC/3150136222,"SVMK, Inc. (SVMK) / SurveyMonkey Summary For 20 years, SurveyMonkey (“SVMK” or the “Company”) has long been synonymous with online surveys.  Everybody knows the brand, and most everybody has used it at ... Read more",SVMK INC SVMK,16.74,"$2,228mn"
KUBOTA CORP,"TUESDAY, SEP 3, 2019",Hal,https://valueinvestorsclub.com/idea/KUBOTA_CORP/6171613250,"Introduction Founded in Osaka, Japan, in 1890, Kubota is a tractor, engine and agricultural equipment manufacturer. Kubota also produces a range of products such as pipes and pumps for water management infrastructure which ... Read more",KUBOTA CORP KUBTY,"1,528.00","$17,500mn"
XPEL INC,"MONDAY, SEP 2, 2019",mip14,https://valueinvestorsclub.com/idea/XPEL_INC/1064109810,Long XPEL Note: MIP wrote up XPEL ~1 year ago but did not submit it for one of our 2 annual ideas. This idea is submitted as an annual idea because ... Read more,XPEL INC XPEL,10.52,$291mn
KAYNE ANDERSON MLP/MD INV CO,"MONDAY, SEP 2, 2019",shoobity,https://valueinvestorsclub.com/idea/KAYNE_ANDERSON_MLPMD_INV_CO/9706302181,We are pretty sure everyone is familiar with KYN. To summarize it is a closed end fund that owns a bunch of MLPs/companies which we will break down later. The ... Read more,KAYNE ANDERSON MLP/MD INV CO KYN,14.12,"$1,783mn"
ULTA BEAUTY INC,"MONDAY, SEP 2, 2019",riskintolerance,https://valueinvestorsclub.com/idea/ULTA_BEAUTY_INC/7024013622,"Ulta Beauty, Inc. is a best-in-class, industry-leading business available in the market today at a discount to quantifiable intrinsic value. Current prices provide long-term investors with the opportunity to own ... Read more",ULTA BEAUTY INC ULTA,235.70,"$13,983mn"
DANONE SA,"MONDAY, SEP 2, 2019",avahaz,https://valueinvestorsclub.com/idea/DANONE_SA/0955099161,"Thesis Summary Although Danone shares have performed strongly YTD, they have broadly matched the performance of the European food peer group and remain at a substantial discount to peers. Over the ... Read more",DANONE SA DANOY,81.56,"$58,720mn"
CBDMD INC,"SUNDAY, SEP 1, 2019",trev62,https://valueinvestorsclub.com/idea/CBDMD_INC/6528704368,cbdMD (YCBD) is a JOBS Act IPO whose management has a string of questionable connections and failed ventures going back to the 1990s.  The company has never generated meaningful profits ... Read more,CBDMD INC YCBD,4.10,$120mn
ROYAL CARIBBEAN CRUISES LTD,"SUNDAY, SEP 1, 2019",natey1015,https://valueinvestorsclub.com/idea/ROYAL_CARIBBEAN_CRUISES_LTD/3143776885,Certain statements contained herein reflect the opinion of the author as of the date written. NO INVESTMENT DECISIONS SHOULD BE BASED IN ANY MANNER ON THE INFORMATION AND OPINIONS SET ... Read more,ROYAL CARIBBEAN CRUISES LTD RCL,104.28,"$21,909mn"
CORE MARK HOLDING CO INC,"SATURDAY, AUG 31, 2019",maggie1002,https://valueinvestorsclub.com/idea/CORE_MARK_HOLDING_CO_INC/6435928598,"I am recommending a short of Core-Mark (“Core” or the “Company”).  As will be described more below, my current target return is relatively modest as the stock has declined significantly (by ... Read more",CORE MARK HOLDING CO INC CORE,32.39,"$1,487mn"
ZUORA INC,"FRIDAY, AUG 30, 2019",NZ,https://valueinvestorsclub.com/idea/ZUORA_INC/7687966526,"Summary: Zuora (ZUO) enjoyed start-up-esque valuations post it’s IPO in April 2018, but has since struggled amid headwinds and fierce competition. Like many software and Hi-Tech companies, Zuora received a ... Read more",ZUORA INC ZUO,15.08,"$1,681mn"
NORTHWEST PIPE CO,"FRIDAY, AUG 30, 2019",Dr1004,https://valueinvestorsclub.com/idea/NORTHWEST_PIPE_CO/6479075476,Thesis: This is a simple business that has hit an inflection point while at an unsustainably cheap price. NWPX is a specialized West Coast pipeline builder for municipal drinking water ... Read more,NORTHWEST PIPE CO NWPX,23.00,$226mn
FEDERAL NATIONAL MORTGA ASSN,"FRIDAY, AUG 30, 2019",SK601,https://valueinvestorsclub.com/idea/FEDERAL_NATIONAL_MORTGA_ASSN/4975387968,"Elevator Pitch The junior preferred stock of Fannie Mae and Freddie Mac (""F&F"") offer compelling upside given underappreciated recent material events, practical constraints that must be recognized in solving for the ... Read more",FEDERAL NATIONAL MORTGA ASSN FNMAS,12.00,$1mn
Clear Media,"THURSDAY, AUG 29, 2019",treetop333,https://valueinvestorsclub.com/idea/Clear_Media/1036219828,"Overview   Clear Media is a leading out-of-home (OOH) advertising firm in China. This is likely a PA idea, not least because the market cap is ~US$300m and the float is 50% ... Read more",Clear Media 0100.hk,4.22,$291mn
