date,author,old_ticker,new_ticker,company_name,reasoning,processed_at
2016-11-29,TigerStyle,LW,LW,LAMB WESTON HOLDINGS INC (LW),"The company name provided directly matches the ticker symbol 'LW', which belongs to LAMB WESTON HOLDINGS INC. Thus, it is the best matching ticker.",2025-02-09 12:09:11.616463
2016-11-29,lendario,MEIP,MEIP,MEI PHARMA INC,"The ticker 'MEIP' corresponds to 'MEI Pharma, Inc.' on the NASDAQ Capital Market (NCM), which is a major exchange for the company, making it the best matching option.",2025-02-09 12:09:11.616463
2016-11-29,Hal,RYAAY,RYAAY,RYANAIR HOLDINGS PLC,"RYAAY is the ticker for Ryanair Holdings plc on the NASDAQ (NMS), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2016-11-28,kevin155,MAS,MAS,MASCO CORP,"MAS is the primary ticker symbol for Masco Corporation, a publicly traded company on the NYSE (NYQ), making it the best match.",2025-02-09 12:09:11.616463
2016-11-27,vincent975,ALSN,ALSN,ALLISON TRANSMISSION HLDGS,The company 'ALLISON TRANSMISSION HLDGS' is publicly traded and the ticker symbol 'ALSN' corresponds to it. There are no indications that it has been privatized.,2025-02-09 12:09:11.616463
2016-11-26,u0422811,DELL,DELL,DELL TECHNOLOGIES INC,"The ticker 'DELL' corresponds directly to 'Dell Technologies Inc.' listed on the NYQ (New York Stock Exchange), which is the largest exchange among the results.",2025-02-09 12:09:11.616463
2016-11-25,Mason,SQ,SQ,SQUARE INC,"The company name 'SQUARE INC' corresponds to Block, Inc., which trades under the ticker 'SQ' on major exchanges, particularly on the NYSE.",2025-02-09 12:09:11.616463
2016-11-23,chris815,PAH,PAH_UNKNOWN,PLATFORM SPECIALTY PRODUCTS,No results appear to match the company 'PLATFORM SPECIALTY PRODUCTS'.,2025-02-09 12:09:11.616463
2016-11-23,offtherun,PAR,PAR,PAR TECHNOLOGY CORP,"The best matching ticker is PAR on the NYSE (NYQ) for PAR Technology Corporation, which matches the given company name and ticker.",2025-02-09 12:09:11.616463
2016-11-23,kevin155,MAS,MAS,MASCO CORP,"Masco Corp is publicly traded under the ticker 'MAS' on the New York Stock Exchange (NYQ), which is the largest exchange among the available options. The other tickers represent either the same company or variations of the name, but they are on smaller exchanges.",2025-02-09 12:09:11.616463
2016-11-21,COTB,WLWHY,WLWHY,WOOLWORTHS HLDGS LTD,"WLWHY is the ticker for Woolworths Holdings Limited, which is a publicly traded company in South Africa and fits the name provided.",2025-02-09 12:09:11.616463
2016-11-21,smokey,STX,STX,SEAGATE TECHNOLOGY PLC,"The ticker 'STX' is associated with 'Seagate Technology Holdings plc,' which is the updated name for 'SEAGATE TECHNOLOGY PLC'. The company is publicly traded on the NMS (Nasdaq) exchange, making it the best matching ticker.",2025-02-09 12:09:11.616463
2016-11-21,ima,EPC,EPC,EDGEWELL PERSONAL CARE CO,"The ticker 'EPC' corresponds directly to 'Edgewell Personal Care Company' and is listed on the NYSE, which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2016-11-19,chatham123,KLBN11.SA,KLBN11.SA,KLABIN SA,"KLBN11.SA is the exact ticker for Klabin S.A. and is listed on the B3 (SAO) exchange, which is the main stock exchange in Brazil.",2025-02-09 12:09:11.616463
2016-11-19,vfm343,COLL,COLL,COLLEGIUM PHARMACEUTICAL INC,"'COLL' is the primary ticker symbol for Collegium Pharmaceutical, Inc., and it is listed on the largest exchange (NMS) among the provided options.",2025-02-09 12:09:11.616463
2016-11-18,Defy_Augury,CRTO,CRTO,CRITEO SA,"CRTO is the primary ticker symbol for Criteo S.A. traded on the NASDAQ, which is the largest exchange listed among the available options.",2025-02-09 12:09:11.616463
2016-11-17,leob710,GUID,GUID_UNKNOWN,Guidance Software,No results appear to match the company name 'Guidance Software' with the provided ticker 'GUID'.,2025-02-09 12:09:11.616463
2016-11-16,TR1898,KKR,KKR,KKR & CO LP,"KKR & CO LP is a well-known public company, and the ticker 'KKR' directly corresponds to it. The information provided indicates that it has not been privatized.",2025-02-09 12:09:11.616463
2016-11-16,Siren81,BGFV,BGFV,BIG 5 SPORTING GOODS CORP,The ticker BGFV perfectly matches the provided name 'BIG 5 SPORTING GOODS CORP'. It is also listed on the largest exchange 'NMS' among the results.,2025-02-09 12:09:11.616463
2016-11-16,mko2016,1XV.MU,1XV.MU,Axway,"The ticker '1XV.MU' corresponds to 'Axway Software' on the Munich Exchange, which is a direct match for the company name 'Axway'. There are other tickers for similar companies, but '1XV.MU' is the most relevant.",2025-02-09 12:09:11.616463
2016-11-16,yarak775,CHRW,CHRW,C.H. Robinson,"The ticker 'CHRW' corresponds directly to 'C.H. Robinson Worldwide, Inc.' on the NMS exchange, which is the largest exchange in the provided results.",2025-02-09 12:09:11.616463
2016-11-15,lake801,TSCO.L,TSCO.L,TESCO PLC,"TSCO.L is the primary ticker for Tesco PLC listed on the London Stock Exchange (LSE), which is the largest exchange for the company compared to the other listed tickers.",2025-02-09 12:09:11.616463
2016-11-14,SanQuinn,PSIX,PSIX,Power Solutions International,"The best matching ticker symbol is PSIX, which is listed as 'Power Solutions International, Inc.' on the NASDAQ (NCM). This is a direct match to the company name provided.",2025-02-09 12:09:11.616463
2016-11-14,golfer23,PLAT.AT,PLAT.AT,Thrace Plastics,"The company name 'Thrace Plastics' directly matches with the ticker 'PLAT.AT', which is listed on the Athens Stock Exchange (largest exchange compared to others provided). It appears to be the most appropriate and relevant match.",2025-02-09 12:09:11.616463
2016-11-14,clark0225,LEXEA,LEXEA_UNKNOWN,LIBERTY EXPEDIA HLDGS -SPN,There are no available matching tickers or relevant results for the company 'LIBERTY EXPEDIA HLDGS -SPN'.,2025-02-09 12:09:11.616463
2016-11-14,alex981,BKUTK,BKUTK,BANK UTICA/NY,The company 'BANK UTICA/NY' is best matched with the ticker 'BKUTK' which corresponds to 'Bank of Utica' listed on the Pink Sheets (PNK) exchange.,2025-02-09 12:09:11.616463
2016-11-13,jso1123,CHUBA,CHUBA,COMMERCEHUB INC,"The provided ticker 'CHUBA' corresponds to the company 'COMMERCEHUB INC'. It matches the name and is the only relevant ticker found, indicating it is still available on the exchange.",2025-02-09 12:09:11.616463
2016-11-13,bowd57,SAQUAL.JO,SAQUAL.JO,SARATOGA INVST 7.5 NT 2020,"The only available ticker symbol that matches the given name is SAQUAL.JO, and it's on the Johannesburg Stock Exchange (JNB). Since there are no other tickers provided, this is the best match.",2025-02-09 12:09:11.616463
2016-11-12,zipper,SIEN,SIEN_UNKNOWN,SIENTRA INC,No results appear to match the company name 'SIENTRA INC' with the provided ticker 'SIEN'.,2025-02-09 12:09:11.616463
2016-11-12,booM(),FTV,FTV,FORTIVE CORP,FTV is the primary ticker symbol for Fortive Corporation listed on the New York Stock Exchange (NYQ) and matches the company name provided.,2025-02-09 12:09:11.616463
2016-11-11,falcon44,RES,RES,RPC INC,"The ticker 'RES' matches the name 'RPC, Inc.' and is listed on the New York Stock Exchange (NYQ), which is the largest exchange available in the provided results.",2025-02-09 12:09:11.616463
2016-11-11,golfer23,PLAT.AT,PLAT.AT,Thrace Plastics,"The ticker 'PLAT.AT' corresponds directly to 'Thrace Plastics Holding Company S.A.' on the ATH exchange, which is the largest exchange available for this company compared to the other similar tickers.",2025-02-09 12:09:11.616463
2016-11-11,alex981,BKUTK,BKUTK,BANK UTICA/NY,"The ticker symbol 'BKUTK' matches the name 'Bank of Utica', making it the best match for the company. It is on the Pink Sheets (PNK) exchange.",2025-02-09 12:09:11.616463
2016-11-11,lake801,SBRY.L,SBRY.L,SAINSBURY (J) PLC,The best matching ticker for 'SAINSBURY (J) PLC' is 'SBRY.L' which is listed on the London Stock Exchange (LSE). This matches both the company name and the exchange criteria as it is the most prominent and recognized exchange for UK companies.,2025-02-09 12:09:11.616463
2016-11-09,Shooter McGavin,CASY,CASY,CASEYS GENERAL STORES INC,"The ticker symbol 'CASY' perfectly matches with the company's name 'Casey's General Stores, Inc.' and it is listed on the Nasdaq Stock Market (NMS), which is a larger exchange compared to others listed.",2025-02-09 12:09:11.616463
2016-11-09,blaueskobalt,ARCC,ARCC,ARES CAPITAL CORP,"The best matching ticker for ARES CAPITAL CORP is ARCC, which is Ares Capital Corporation listed on the NMS exchange. It has the same name and is the primary listing.",2025-02-09 12:09:11.616463
2016-11-09,gandalf,STNG,STNG,SCORPIO TANKERS INC,The ticker 'STNG' matches the name 'Scorpio Tankers Inc.' and belongs to the largest exchange (NYQ) among the results.,2025-02-09 12:09:11.616463
2016-11-08,bruno677,ADNT,ADNT,ADIENT PLC,"The best matching ticker is ADNT because it directly corresponds to Adient plc and is listed on the New York Stock Exchange, which is the largest exchange among the provided options.",2025-02-09 12:09:11.616463
2016-11-08,Mason,BA,BA,BOEING CO,"'BA' refers to 'The Boeing Company' and is the primary ticker symbol listed on the NYSE, which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2016-11-08,Seastreak,PARR,PARR,PAR PACIFIC HOLDINGS INC,"The ticker 'PARR' matches the company name 'PAR PACIFIC HOLDINGS INC' and is listed on NYQ, which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2016-11-08,lake801,SBRY.L,SBRY.L,SAINSBURY (J) PLC,"The ticker 'SBRY.L' corresponds directly to 'J Sainsbury plc' on the LSE, which is the most relevant and largest exchange available.",2025-02-09 12:09:11.616463
2016-11-07,katana,WIFI,WIFI,BOINGO WIRELESS INC,"The ticker symbol 'WIFI' corresponds to Boingo Wireless Inc, which is a known public company providing Wi-Fi solutions.",2025-02-09 12:09:11.616463
2016-11-07,nondescripthandle,FOSL,FOSL,FOSSIL GROUP INC,"The ticker FOSL matches the company name 'Fossil Group, Inc.' and is listed on the National Market System (NMS), making it the best match.",2025-02-09 12:09:11.616463
2016-11-07,Pluto,CMPR,CMPR,CIMPRESS NV,"CIMPRESS NV is publicly traded under the ticker symbol CMPR on the NASDAQ exchange, which is a major stock exchange in the United States.",2025-02-09 12:09:11.616463
2016-11-07,jessie993,GNTX,GNTX,GENTEX CORP,"GNTX is the ticker symbol for Gentex Corporation, which matches exactly with the company name provided. It is listed on the NMS exchange, which is the largest exchange among the options.",2025-02-09 12:09:11.616463
2016-11-07,compass868,SSNC,SSNC,SS&C TECHNOLOGIES HLDGS INC,"The ticker 'SSNC' corresponds to SS&C Technologies Holdings Inc., which is a publicly traded company. Therefore, it matches directly with the provided company name.",2025-02-09 12:09:11.616463
2016-11-06,elehunter,LNKD,LNKD,LINKEDIN CORP,"LinkedIn Corp was previously publicly traded under the ticker LNKD before being acquired by Microsoft and subsequently privatized. Therefore, no current matching ticker exists, and the appropriate response is 'PRIVATE'.",2025-02-09 12:09:11.616463
2016-11-04,ochre,CPKF,CPKF,Chesapeake Financial Shares,"The provided ticker 'CPKF' matches the company name 'Chesapeake Financial Shares, Inc.' and is listed on the OQX exchange, indicating it is publicly traded.",2025-02-09 12:09:11.616463
2016-11-04,chaney943,VIRT,VIRT,VIRTU FINANCIAL INC,"The best matching ticker is 'VIRT' for Virtu Financial, Inc., which is listed on the NMS (Nasdaq Stock Market). This exchange is the largest among the provided options.",2025-02-09 12:09:11.616463
2016-11-02,funkycold87,ROCK,ROCK,GIBRALTAR INDUSTRIES INC,"The ticker 'ROCK' is directly associated with Gibraltar Industries, Inc., indicating it is the preferred choice for matching the company name, and it is listed on the NMS exchange, which is significant.",2025-02-09 12:09:11.616463
2016-11-02,finn520,HFG.L,HFG.L,HILTON FOOD GROUP,"HFG.L corresponds to Hilton Food Group plc, which is listed on the London Stock Exchange (LSE). It matches the company name perfectly and is the largest exchange available in the results.",2025-02-09 12:09:11.616463
2016-11-02,golince,GOGO,GOGO,GOGO INC,"The ticker 'GOGO' directly matches the provided company name 'GOGO INC', making it the best option among the results.",2025-02-09 12:09:11.616463
2016-11-02,miser861,GOOG,GOOG,ALPHABET INC,"GOOG is the direct ticker symbol for Alphabet Inc. on the NMS (National Market System), which is the largest exchange available among the provided options.",2025-02-09 12:09:11.616463
2016-11-02,Chandragupta,FNV,FNV,FRANCO-NEVADA CORP,"The best matching ticker for 'FRANCO-NEVADA CORP' is 'FNV', which is listed on NYSE (NYQ), the largest exchange among the provided options.",2025-02-09 12:09:11.616463
2016-11-01,Mustang,L,L,LOEWS CORP,"The best match for the company 'LOEWS CORP' is the ticker 'L', listed on the NYSE (NYQ), which is the largest exchange available in the results.",2025-02-09 12:09:11.616463
2016-11-01,jriz1021,ALLE,ALLE,Allegion,"Allegion plc is publicly traded on the NYSE under the ticker ALLE, making it the best matching ticker for the company.",2025-02-09 12:09:11.616463
2016-11-01,cfavenger,OMF,OMF,One Main,"The ticker 'OMF' matches the company name 'One Main', which corresponds to 'OneMain Holdings, Inc.' listed on the NYSE (NYQ), making it the best match.",2025-02-09 12:09:11.616463
2016-10-31,flubber926,FCAU,FCAU,FIAT CHRYSLER AUTOMOBILES NV,"FIAT CHRYSLER AUTOMOBILES NV is known to trade under the ticker FCAU on the New York Stock Exchange (NYSE), making it the best matching ticker.",2025-02-09 12:09:11.616463
2016-10-31,flubber926,DAU0.DU,DAU0.DU,Dassault Aviation SA,"The ticker 'DAU0.DU' is an exact match for the company 'Dassault Aviation SA' and is associated with the DUS exchange, which is one of the largest options available.",2025-02-09 12:09:11.616463
2016-10-30,grizzlybear,UNF,UNF,UNIFIRST CORP,The best match is 'UNF' as it directly corresponds to 'UniFirst Corporation' listed on the NYSE (NYQ). Other tickers do not have a clear match to the company name or are on smaller exchanges.,2025-02-09 12:09:11.616463
2016-10-30,Ares,DFIN,DFIN,"Donnelley Financial Solutions, Inc.","The ticker 'DFIN' corresponds directly to the company name 'Donnelley Financial Solutions, Inc.' and is listed on the NYQ exchange, making it the best match.",2025-02-09 12:09:11.616463
2016-10-30,hkup881,TDW,TDW,TIDEWATER INC,"The best matching ticker for 'TIDEWATER INC' is 'TDW', which is listed on the NYSE (NYQ). This ticker directly corresponds to the company name provided.",2025-02-09 12:09:11.616463
2016-10-30,aviclara181,MX,MX,MAGNACHIP SEMICONDUCTOR CORP,"The ticker 'MX' corresponds directly with 'Magnachip Semiconductor Corporation' listed on the NYSE, which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2016-10-27,Napoleon,GBTC,GBTC,BITCOIN INVESTMENT TRUST,"The company name 'BITCOIN INVESTMENT TRUST' is directly associated with the ticker 'GBTC', which is the publicly traded product that allows investors to gain exposure to Bitcoin through a traditional investment vehicle. Therefore, GBTC is the best matching ticker for this company.",2025-02-09 12:09:11.616463
2016-10-27,Fenkell,BBU,BBU,BROOKFIELD BUSINESS PRTNR LP,"The ticker BBU corresponds to Brookfield Business Partners L.P., which is the correct public entity that matches the company name provided.",2025-02-09 12:09:11.616463
2016-10-27,flubber926,FCAU,FCAU,FIAT CHRYSLER AUTOMOBILES NV,"The ticker 'FCAU' corresponds to 'FIAT CHRYSLER AUTOMOBILES NV', which is the official ticker symbol for the company prior to its merger with PSA Group to form Stellantis. Since there are no alternative tickers in the provided list, and the company is now part of Stellantis, the existing ticker is the best match.",2025-02-09 12:09:11.616463
